t,V,I
1954481.455,3.310320286,-0.0022
1954541.455,3.310320807,-0.0022
1954601.455,3.310321328,-0.0022
1954661.455,3.310321849,-0.0022
1954721.455,3.310322369,-0.0022
1954781.455,3.31032289,-0.0022
1954841.455,3.310323411,-0.0022
1954901.455,3.310323931,-0.0022
1954961.455,3.310324452,-0.0022
1955021.455,3.310324972,-0.0022
1955081.455,3.310325493,-0.0022
1955141.455,3.310326013,-0.0022
1955201.455,3.310326533,-0.0022
1955261.455,3.310327054,-0.0022
1955321.455,3.310327574,-0.0022
1955381.455,3.310328094,-0.0022
1955441.455,3.310328614,-0.0022
1955501.455,3.310329134,-0.0022
1955561.455,3.310329654,-0.0022
1955621.455,3.310330174,-0.0022
1955681.455,3.310330694,-0.0022
1955741.455,3.310331214,-0.0022
1955801.455,3.310331734,-0.0022
1955861.455,3.310332254,-0.0022
1955921.455,3.310332773,-0.0022
1955981.455,3.310333293,-0.0022
1956041.455,3.310333813,-0.0022
1956101.455,3.310334332,-0.0022
1956161.455,3.310334852,-0.0022
1956221.455,3.310335371,-0.0022
1956281.455,3.310335891,-0.0022
1956341.455,3.31033641,-0.0022
1956401.455,3.31033693,-0.0022
1956461.455,3.310337449,-0.0022
1956521.455,3.310337968,-0.0022
1956581.455,3.310338487,-0.0022
1956641.455,3.310339006,-0.0022
1956701.455,3.310339525,-0.0022
1956761.455,3.310340045,-0.0022
1956821.455,3.310340564,-0.0022
1956881.455,3.310341082,-0.0022
1956941.455,3.310341601,-0.0022
1957001.455,3.31034212,-0.0022
1957061.455,3.310342639,-0.0022
1957121.455,3.310343158,-0.0022
1957181.455,3.310343677,-0.0022
1957241.455,3.310344195,-0.0022
1957301.455,3.310344714,-0.0022
1957361.455,3.310345232,-0.0022
1957421.455,3.310345751,-0.0022
1957481.455,3.310346269,-0.0022
1957541.455,3.310346788,-0.0022
1957601.455,3.310347306,-0.0022
1957661.455,3.310347824,-0.0022
1957721.455,3.310348343,-0.0022
1957781.455,3.310348861,-0.0022
1957841.455,3.310349379,-0.0022
1957901.455,3.310349897,-0.0022
1957961.455,3.310350415,-0.0022
1958021.455,3.310350933,-0.0022
1958081.455,3.310351451,-0.0022
1958141.455,3.310351969,-0.0022
1958201.455,3.310352487,-0.0022
1958261.455,3.310353005,-0.0022
1958321.455,3.310353523,-0.0022
1958381.455,3.310354041,-0.0022
1958441.455,3.310354558,-0.0022
1958501.455,3.310355076,-0.0022
1958561.455,3.310355594,-0.0022
1958621.455,3.310356111,-0.0022
1958681.455,3.310356629,-0.0022
1958741.455,3.310357146,-0.0022
1958801.455,3.310357663,-0.0022
1958861.455,3.310358181,-0.0022
1958921.455,3.310358698,-0.0022
1958981.455,3.310359215,-0.0022
1959041.455,3.310359733,-0.0022
1959101.455,3.31036025,-0.0022
1959161.455,3.310360767,-0.0022
1959221.455,3.310361284,-0.0022
1959281.455,3.310361801,-0.0022
1959341.455,3.310362318,-0.0022
1959401.455,3.310362835,-0.0022
1959461.455,3.310363352,-0.0022
1959521.455,3.310363869,-0.0022
1959581.455,3.310364386,-0.0022
1959641.455,3.310364902,-0.0022
1959701.455,3.310365419,-0.0022
1959761.455,3.310365936,-0.0022
1959821.455,3.310366452,-0.0022
1959881.455,3.310366969,-0.0022
1959941.455,3.310367485,-0.0022
1960001.455,3.310368002,-0.0022
1960061.455,3.310368518,-0.0022
1960121.455,3.310369035,-0.0022
1960181.455,3.310369551,-0.0022
1960241.455,3.310370067,-0.0022
1960301.455,3.310370584,-0.0022
1960361.455,3.3103711,-0.0022
1960421.455,3.310371616,-0.0022
1960481.455,3.310372132,-0.0022
1960541.455,3.310372648,-0.0022
1960601.455,3.310373164,-0.0022
1960661.455,3.31037368,-0.0022
1960721.455,3.310374196,-0.0022
1960781.455,3.310374712,-0.0022
1960841.455,3.310375228,-0.0022
1960901.455,3.310375743,-0.0022
1960961.455,3.310376259,-0.0022
1961021.455,3.310376775,-0.0022
1961081.455,3.310377291,-0.0022
1961141.455,3.310377806,-0.0022
1961201.455,3.310378322,-0.0022
1961261.455,3.310378837,-0.0022
1961321.455,3.310379353,-0.0022
1961381.455,3.310379868,-0.0022
1961441.455,3.310380383,-0.0022
1961501.455,3.310380899,-0.0022
1961561.455,3.310381414,-0.0022
1961621.455,3.310381929,-0.0022
1961681.455,3.310382444,-0.0022
1961741.455,3.31038296,-0.0022
1961801.455,3.310383475,-0.0022
1961861.455,3.31038399,-0.0022
1961921.455,3.310384505,-0.0022
1961981.455,3.31038502,-0.0022
1962041.455,3.310385535,-0.0022
1962101.455,3.310386049,-0.0022
1962161.455,3.310386564,-0.0022
1962221.455,3.310387079,-0.0022
1962281.455,3.310387594,-0.0022
1962341.455,3.310388109,-0.0022
1962401.455,3.310388623,-0.0022
1962461.455,3.310389138,-0.0022
1962521.455,3.310389652,-0.0022
1962581.455,3.310390167,-0.0022
1962641.455,3.310390681,-0.0022
1962701.455,3.310391196,-0.0022
1962761.455,3.31039171,-0.0022
1962821.455,3.310392224,-0.0022
1962881.455,3.310392739,-0.0022
1962941.455,3.310393253,-0.0022
1963001.455,3.310393767,-0.0022
1963061.455,3.310394281,-0.0022
1963121.455,3.310394795,-0.0022
1963181.455,3.310395309,-0.0022
1963241.455,3.310395823,-0.0022
1963301.455,3.310396337,-0.0022
1963361.455,3.310396851,-0.0022
1963421.455,3.310397365,-0.0022
1963481.455,3.310397879,-0.0022
1963541.455,3.310398393,-0.0022
1963601.455,3.310398907,-0.0022
1963661.455,3.31039942,-0.0022
1963721.455,3.310399934,-0.0022
1963781.455,3.310400448,-0.0022
1963841.455,3.310400961,-0.0022
1963901.455,3.310401475,-0.0022
1963961.455,3.310401988,-0.0022
1964021.455,3.310402502,-0.0022
1964081.455,3.310403015,-0.0022
1964141.455,3.310403528,-0.0022
1964201.455,3.310404042,-0.0022
1964261.455,3.310404555,-0.0022
1964321.455,3.310405068,-0.0022
1964381.455,3.310405581,-0.0022
1964441.455,3.310406094,-0.0022
1964501.455,3.310406608,-0.0022
1964561.455,3.310407121,-0.0022
1964621.455,3.310407634,-0.0022
1964681.455,3.310408147,-0.0022
1964741.455,3.310408659,-0.0022
1964801.455,3.310409172,-0.0022
1964861.455,3.310409685,-0.0022
1964921.455,3.310410198,-0.0022
1964981.455,3.310410711,-0.0022
1965041.455,3.310411223,-0.0022
1965101.455,3.310411736,-0.0022
1965161.455,3.310412249,-0.0022
1965221.455,3.310412761,-0.0022
1965281.455,3.310413274,-0.0022
1965341.455,3.310413786,-0.0022
1965401.455,3.310414299,-0.0022
1965461.455,3.310414811,-0.0022
1965521.455,3.310415323,-0.0022
1965581.455,3.310415836,-0.0022
1965641.455,3.310416348,-0.0022
1965701.455,3.31041686,-0.0022
1965761.455,3.310417372,-0.0022
1965821.455,3.310417884,-0.0022
1965881.455,3.310418397,-0.0022
1965941.455,3.310418909,-0.0022
1966001.455,3.310419421,-0.0022
1966061.455,3.310419933,-0.0022
1966121.455,3.310420444,-0.0022
1966181.455,3.310420956,-0.0022
1966241.455,3.310421468,-0.0022
1966301.455,3.31042198,-0.0022
1966361.455,3.310422492,-0.0022
1966421.455,3.310423003,-0.0022
1966481.455,3.310423515,-0.0022
1966541.455,3.310424027,-0.0022
1966601.455,3.310424538,-0.0022
1966661.455,3.31042505,-0.0022
1966721.455,3.310425561,-0.0022
1966781.455,3.310426073,-0.0022
1966841.455,3.310426584,-0.0022
1966901.455,3.310427095,-0.0022
1966961.455,3.310427607,-0.0022
1967021.455,3.310428118,-0.0022
1967081.455,3.310428629,-0.0022
1967141.455,3.31042914,-0.0022
1967201.455,3.310429652,-0.0022
1967261.455,3.310430163,-0.0022
1967321.455,3.310430674,-0.0022
1967381.455,3.310431185,-0.0022
1967441.455,3.310431696,-0.0022
1967501.455,3.310432207,-0.0022
1967561.455,3.310432718,-0.0022
1967621.455,3.310433228,-0.0022
1967681.455,3.310433739,-0.0022
1967741.455,3.31043425,-0.0022
1967801.455,3.310434761,-0.0022
1967861.455,3.310435271,-0.0022
1967921.455,3.310435782,-0.0022
1967981.455,3.310436293,-0.0022
1968041.455,3.310436803,-0.0022
1968101.455,3.310437314,-0.0022
1968161.455,3.310437824,-0.0022
1968221.455,3.310438335,-0.0022
1968281.455,3.310438845,-0.0022
1968341.455,3.310439355,-0.0022
1968401.455,3.310439866,-0.0022
1968461.455,3.310440376,-0.0022
1968521.455,3.310440886,-0.0022
1968581.455,3.310441396,-0.0022
1968641.455,3.310441907,-0.0022
1968701.455,3.310442417,-0.0022
1968761.455,3.310442927,-0.0022
1968821.455,3.310443437,-0.0022
1968881.455,3.310443947,-0.0022
1968941.455,3.310444457,-0.0022
1969001.455,3.310444967,-0.0022
1969061.455,3.310445476,-0.0022
1969121.455,3.310445986,-0.0022
1969181.455,3.310446496,-0.0022
1969241.455,3.310447006,-0.0022
1969301.455,3.310447515,-0.0022
1969361.455,3.310448025,-0.0022
1969421.455,3.310448535,-0.0022
1969481.455,3.310449044,-0.0022
1969541.455,3.310449554,-0.0022
1969601.455,3.310450063,-0.0022
1969661.455,3.310450573,-0.0022
1969721.455,3.310451082,-0.0022
1969781.455,3.310451591,-0.0022
1969841.455,3.310452101,-0.0022
1969901.455,3.31045261,-0.0022
1969961.455,3.310453119,-0.0022
1970021.455,3.310453629,-0.0022
1970081.455,3.310454138,-0.0022
1970141.455,3.310454647,-0.0022
1970201.455,3.310455156,-0.0022
1970261.455,3.310455665,-0.0022
1970321.455,3.310456174,-0.0022
1970381.455,3.310456683,-0.0022
1970441.455,3.310457192,-0.0022
1970501.455,3.310457701,-0.0022
1970561.455,3.310458209,-0.0022
1970621.455,3.310458718,-0.0022
1970681.455,3.310459227,-0.0022
1970741.455,3.310459736,-0.0022
1970801.455,3.310460244,-0.0022
1970861.455,3.310460753,-0.0022
1970921.455,3.310461262,-0.0022
1970981.455,3.31046177,-0.0022
1971041.455,3.310462279,-0.0022
1971101.455,3.310462787,-0.0022
1971161.455,3.310463296,-0.0022
1971221.455,3.310463804,-0.0022
1971281.455,3.310464312,-0.0022
1971341.455,3.310464821,-0.0022
1971401.455,3.310465329,-0.0022
1971461.455,3.310465837,-0.0022
1971521.455,3.310466345,-0.0022
1971581.455,3.310466854,-0.0022
1971641.455,3.310467362,-0.0022
1971701.455,3.31046787,-0.0022
1971761.455,3.310468378,-0.0022
1971821.455,3.310468886,-0.0022
1971881.455,3.310469394,-0.0022
1971941.455,3.310469902,-0.0022
1972001.455,3.310470409,-0.0022
1972061.455,3.310470917,-0.0022
1972121.455,3.310471425,-0.0022
1972181.455,3.310471933,-0.0022
1972241.455,3.310472441,-0.0022
1972301.455,3.310472948,-0.0022
1972361.455,3.310473456,-0.0022
1972421.455,3.310473963,-0.0022
1972481.455,3.310474471,-0.0022
1972541.455,3.310474979,-0.0022
1972601.455,3.310475486,-0.0022
1972661.455,3.310475993,-0.0022
1972721.455,3.310476501,-0.0022
1972781.455,3.310477008,-0.0022
1972841.455,3.310477516,-0.0022
1972901.455,3.310478023,-0.0022
1972961.455,3.31047853,-0.0022
1973021.455,3.310479037,-0.0022
1973081.455,3.310479544,-0.0022
1973141.455,3.310480052,-0.0022
1973201.455,3.310480559,-0.0022
1973261.455,3.310481066,-0.0022
1973321.455,3.310481573,-0.0022
1973381.455,3.31048208,-0.0022
1973441.455,3.310482587,-0.0022
1973501.455,3.310483093,-0.0022
1973561.455,3.3104836,-0.0022
1973621.455,3.310484107,-0.0022
1973681.455,3.310484614,-0.0022
1973741.455,3.310485121,-0.0022
1973801.455,3.310485627,-0.0022
1973861.455,3.310486134,-0.0022
1973921.455,3.310486641,-0.0022
1973981.455,3.310487147,-0.0022
1974041.455,3.310487654,-0.0022
1974101.455,3.31048816,-0.0022
1974161.455,3.310488667,-0.0022
1974221.455,3.310489173,-0.0022
1974281.455,3.31048968,-0.0022
1974341.455,3.310490186,-0.0022
1974401.455,3.310490692,-0.0022
1974461.455,3.310491198,-0.0022
1974521.455,3.310491705,-0.0022
1974581.455,3.310492211,-0.0022
1974641.455,3.310492717,-0.0022
1974701.455,3.310493223,-0.0022
1974761.455,3.310493729,-0.0022
1974821.455,3.310494235,-0.0022
1974881.455,3.310494741,-0.0022
1974941.455,3.310495247,-0.0022
1975001.455,3.310495753,-0.0022
1975061.455,3.310496259,-0.0022
1975121.455,3.310496765,-0.0022
1975181.455,3.310497271,-0.0022
1975241.455,3.310497777,-0.0022
1975301.455,3.310498282,-0.0022
1975361.455,3.310498788,-0.0022
1975421.455,3.310499294,-0.0022
1975481.455,3.310499799,-0.0022
1975541.455,3.310500305,-0.0022
1975601.455,3.31050081,-0.0022
1975661.455,3.310501316,-0.0022
1975721.455,3.310501821,-0.0022
1975781.455,3.310502327,-0.0022
1975841.455,3.310502832,-0.0022
1975901.455,3.310503338,-0.0022
1975961.455,3.310503843,-0.0022
1976021.455,3.310504348,-0.0022
1976081.455,3.310504854,-0.0022
1976141.455,3.310505359,-0.0022
1976201.455,3.310505864,-0.0022
1976261.455,3.310506369,-0.0022
1976321.455,3.310506874,-0.0022
1976381.455,3.310507379,-0.0022
1976441.455,3.310507884,-0.0022
1976501.455,3.310508389,-0.0022
1976561.455,3.310508894,-0.0022
1976621.455,3.310509399,-0.0022
1976681.455,3.310509904,-0.0022
1976741.455,3.310510409,-0.0022
1976801.455,3.310510914,-0.0022
1976861.455,3.310511418,-0.0022
1976921.455,3.310511923,-0.0022
1976981.455,3.310512428,-0.0022
1977041.455,3.310512932,-0.0022
1977101.455,3.310513437,-0.0022
1977161.455,3.310513942,-0.0022
1977221.455,3.310514446,-0.0022
1977281.455,3.310514951,-0.0022
1977341.455,3.310515455,-0.0022
1977401.455,3.31051596,-0.0022
1977461.455,3.310516464,-0.0022
1977521.455,3.310516968,-0.0022
1977581.455,3.310517473,-0.0022
1977641.455,3.310517977,-0.0022
1977701.455,3.310518481,-0.0022
1977761.455,3.310518985,-0.0022
1977821.455,3.31051949,-0.0022
1977881.455,3.310519994,-0.0022
1977941.455,3.310520498,-0.0022
1978001.455,3.310521002,-0.0022
1978061.455,3.310521506,-0.0022
1978121.455,3.31052201,-0.0022
1978181.455,3.310522514,-0.0022
1978241.455,3.310523018,-0.0022
1978301.455,3.310523522,-0.0022
1978361.455,3.310524025,-0.0022
1978421.455,3.310524529,-0.0022
1978481.455,3.310525033,-0.0022
1978541.455,3.310525537,-0.0022
1978601.455,3.31052604,-0.0022
1978661.455,3.310526544,-0.0022
1978721.455,3.310527048,-0.0022
1978781.455,3.310527551,-0.0022
1978841.455,3.310528055,-0.0022
1978901.455,3.310528558,-0.0022
1978961.455,3.310529062,-0.0022
1979021.455,3.310529565,-0.0022
1979081.455,3.310530069,-0.0022
1979141.455,3.310530572,-0.0022
1979201.455,3.310531076,-0.0022
1979261.455,3.310531579,-0.0022
1979321.455,3.310532082,-0.0022
1979381.455,3.310532585,-0.0022
1979441.455,3.310533089,-0.0022
1979501.455,3.310533592,-0.0022
1979561.455,3.310534095,-0.0022
1979621.455,3.310534598,-0.0022
1979681.455,3.310535101,-0.0022
1979741.455,3.310535604,-0.0022
1979801.455,3.310536107,-0.0022
1979861.455,3.31053661,-0.0022
1979921.455,3.310537113,-0.0022
1979981.455,3.310537616,-0.0022
1980041.455,3.310538118,-0.0022
1980101.455,3.310538621,-0.0022
1980161.455,3.310539124,-0.0022
1980221.455,3.310539627,-0.0022
1980281.455,3.310540129,-0.0022
1980341.455,3.310540632,-0.0022
1980401.455,3.310541135,-0.0022
1980461.455,3.310541637,-0.0022
1980521.455,3.31054214,-0.0022
1980581.455,3.310542642,-0.0022
1980641.455,3.310543145,-0.0022
1980701.455,3.310543647,-0.0022
1980761.455,3.31054415,-0.0022
1980821.455,3.310544652,-0.0022
1980881.455,3.310545154,-0.0022
1980941.455,3.310545657,-0.0022
1981001.455,3.310546159,-0.0022
1981061.455,3.310546661,-0.0022
1981121.455,3.310547164,-0.0022
1981181.455,3.310547666,-0.0022
1981241.455,3.310548168,-0.0022
1981301.455,3.31054867,-0.0022
1981361.455,3.310549172,-0.0022
1981421.455,3.310549674,-0.0022
1981481.455,3.310550176,-0.0022
1981541.455,3.310550678,-0.0022
1981601.455,3.31055118,-0.0022
1981661.455,3.310551682,-0.0022
1981721.455,3.310552184,-0.0022
1981781.455,3.310552685,-0.0022
1981841.455,3.310553187,-0.0022
1981901.455,3.310553689,-0.0022
1981961.455,3.310554191,-0.0022
1982021.455,3.310554692,-0.0022
1982081.455,3.310555194,-0.0022
1982141.455,3.310555696,-0.0022
1982201.455,3.310556197,-0.0022
1982261.455,3.310556699,-0.0022
1982321.455,3.3105572,-0.0022
1982381.455,3.310557702,-0.0022
1982441.455,3.310558203,-0.0022
1982501.455,3.310558705,-0.0022
1982561.455,3.310559206,-0.0022
1982621.455,3.310559707,-0.0022
1982681.455,3.310560209,-0.0022
1982741.455,3.31056071,-0.0022
1982801.455,3.310561211,-0.0022
1982861.455,3.310561712,-0.0022
1982921.455,3.310562213,-0.0022
1982981.455,3.310562715,-0.0022
1983041.455,3.310563216,-0.0022
1983101.455,3.310563717,-0.0022
1983161.455,3.310564218,-0.0022
1983221.455,3.310564719,-0.0022
1983281.455,3.31056522,-0.0022
1983341.455,3.310565721,-0.0022
1983401.455,3.310566221,-0.0022
1983461.455,3.310566722,-0.0022
1983521.455,3.310567223,-0.0022
1983581.455,3.310567724,-0.0022
1983641.455,3.310568225,-0.0022
1983701.455,3.310568725,-0.0022
1983761.455,3.310569226,-0.0022
1983821.455,3.310569727,-0.0022
1983881.455,3.310570227,-0.0022
1983941.455,3.310570728,-0.0022
1984001.455,3.310571229,-0.0022
1984061.455,3.310571729,-0.0022
1984121.455,3.31057223,-0.0022
1984181.455,3.31057273,-0.0022
1984241.455,3.31057323,-0.0022
1984301.455,3.310573731,-0.0022
1984361.455,3.310574231,-0.0022
1984421.455,3.310574731,-0.0022
1984481.455,3.310575232,-0.0022
1984541.455,3.310575732,-0.0022
1984601.455,3.310576232,-0.0022
1984661.455,3.310576732,-0.0022
1984721.455,3.310577232,-0.0022
1984781.455,3.310577733,-0.0022
1984841.455,3.310578233,-0.0022
1984901.455,3.310578733,-0.0022
1984961.455,3.310579233,-0.0022
1985021.455,3.310579733,-0.0022
1985081.455,3.310580233,-0.0022
1985141.455,3.310580733,-0.0022
1985201.455,3.310581232,-0.0022
1985261.455,3.310581732,-0.0022
1985321.455,3.310582232,-0.0022
1985381.455,3.310582732,-0.0022
1985441.455,3.310583232,-0.0022
1985501.455,3.310583731,-0.0022
1985561.455,3.310584231,-0.0022
1985621.455,3.310584731,-0.0022
1985681.455,3.31058523,-0.0022
1985741.455,3.31058573,-0.0022
1985801.455,3.310586229,-0.0022
1985861.455,3.310586729,-0.0022
1985921.455,3.310587228,-0.0022
1985981.455,3.310587728,-0.0022
1986041.455,3.310588227,-0.0022
1986101.455,3.310588727,-0.0022
1986161.455,3.310589226,-0.0022
1986221.455,3.310589725,-0.0022
1986281.455,3.310590225,-0.0022
1986341.455,3.310590724,-0.0022
1986401.455,3.310591223,-0.0022
1986461.455,3.310591722,-0.0022
1986521.455,3.310592222,-0.0022
1986581.455,3.310592721,-0.0022
1986641.455,3.31059322,-0.0022
1986701.455,3.310593719,-0.0022
1986761.455,3.310594218,-0.0022
1986821.455,3.310594717,-0.0022
1986881.455,3.310595216,-0.0022
1986941.455,3.310595715,-0.0022
1987001.455,3.310596214,-0.0022
1987061.455,3.310596712,-0.0022
1987121.455,3.310597211,-0.0022
1987181.455,3.31059771,-0.0022
1987241.455,3.310598209,-0.0022
1987301.455,3.310598708,-0.0022
1987361.455,3.310599206,-0.0022
1987421.455,3.310599705,-0.0022
1987481.455,3.310600204,-0.0022
1987541.455,3.310600702,-0.0022
1987601.455,3.310601201,-0.0022
1987661.455,3.310601699,-0.0022
1987721.455,3.310602198,-0.0022
1987781.455,3.310602696,-0.0022
1987841.455,3.310603195,-0.0022
1987901.455,3.310603693,-0.0022
1987961.455,3.310604192,-0.0022
1988021.455,3.31060469,-0.0022
1988081.455,3.310605188,-0.0022
1988141.455,3.310605687,-0.0022
1988201.455,3.310606185,-0.0022
1988261.455,3.310606683,-0.0022
1988321.455,3.310607181,-0.0022
1988381.455,3.310607679,-0.0022
1988441.455,3.310608178,-0.0022
1988501.455,3.310608676,-0.0022
1988561.455,3.310609174,-0.0022
1988621.455,3.310609672,-0.0022
1988681.455,3.31061017,-0.0022
1988741.455,3.310610668,-0.0022
1988801.455,3.310611166,-0.0022
1988861.455,3.310611664,-0.0022
1988921.455,3.310612161,-0.0022
1988981.455,3.310612659,-0.0022
1989041.455,3.310613157,-0.0022
1989101.455,3.310613655,-0.0022
1989161.455,3.310614153,-0.0022
1989221.455,3.31061465,-0.0022
1989281.455,3.310615148,-0.0022
1989341.455,3.310615646,-0.0022
1989401.455,3.310616143,-0.0022
1989461.455,3.310616641,-0.0022
1989521.455,3.310617138,-0.0022
1989581.455,3.310617636,-0.0022
1989641.455,3.310618133,-0.0022
1989701.455,3.310618631,-0.0022
1989761.455,3.310619128,-0.0022
1989821.455,3.310619626,-0.0022
1989881.455,3.310620123,-0.0022
1989941.455,3.31062062,-0.0022
1990001.455,3.310621118,-0.0022
1990061.455,3.310621615,-0.0022
1990121.455,3.310622112,-0.0022
1990181.455,3.31062261,-0.0022
1990241.455,3.310623107,-0.0022
1990301.455,3.310623604,-0.0022
1990361.455,3.310624101,-0.0022
1990421.455,3.310624598,-0.0022
1990481.455,3.310625095,-0.0022
1990541.455,3.310625592,-0.0022
1990601.455,3.310626089,-0.0022
1990661.455,3.310626586,-0.0022
1990721.455,3.310627083,-0.0022
1990781.455,3.31062758,-0.0022
1990841.455,3.310628077,-0.0022
1990901.455,3.310628574,-0.0022
1990961.455,3.310629071,-0.0022
1991021.455,3.310629567,-0.0022
1991081.455,3.310630064,-0.0022
1991141.455,3.310630561,-0.0022
1991201.455,3.310631057,-0.0022
1991261.455,3.310631554,-0.0022
1991321.455,3.310632051,-0.0022
1991381.455,3.310632547,-0.0022
1991441.455,3.310633044,-0.0022
1991501.455,3.31063354,-0.0022
1991561.455,3.310634037,-0.0022
1991621.455,3.310634533,-0.0022
1991681.455,3.31063503,-0.0022
1991741.455,3.310635526,-0.0022
1991801.455,3.310636023,-0.0022
1991861.455,3.310636519,-0.0022
1991921.455,3.310637015,-0.0022
1991981.455,3.310637512,-0.0022
1992041.455,3.310638008,-0.0022
1992101.455,3.310638504,-0.0022
1992161.455,3.310639,-0.0022
1992221.455,3.310639497,-0.0022
1992281.455,3.310639993,-0.0022
1992341.455,3.310640489,-0.0022
1992401.455,3.310640985,-0.0022
1992461.455,3.310641481,-0.0022
1992521.455,3.310641977,-0.0022
1992581.455,3.310642473,-0.0022
1992641.455,3.310642969,-0.0022
1992701.455,3.310643465,-0.0022
1992761.455,3.310643961,-0.0022
1992821.455,3.310644457,-0.0022
1992881.455,3.310644953,-0.0022
1992941.455,3.310645448,-0.0022
1993001.455,3.310645944,-0.0022
1993061.455,3.31064644,-0.0022
1993121.455,3.310646936,-0.0022
1993181.455,3.310647431,-0.0022
1993241.455,3.310647927,-0.0022
1993301.455,3.310648423,-0.0022
1993361.455,3.310648918,-0.0022
1993421.455,3.310649414,-0.0022
1993481.455,3.310649909,-0.0022
1993541.455,3.310650405,-0.0022
1993601.455,3.3106509,-0.0022
1993661.455,3.310651396,-0.0022
1993721.455,3.310651891,-0.0022
1993781.455,3.310652387,-0.0022
1993841.455,3.310652882,-0.0022
1993901.455,3.310653377,-0.0022
1993961.455,3.310653873,-0.0022
1994021.455,3.310654368,-0.0022
1994081.455,3.310654863,-0.0022
1994141.455,3.310655358,-0.0022
1994201.455,3.310655854,-0.0022
1994261.455,3.310656349,-0.0022
1994321.455,3.310656844,-0.0022
1994381.455,3.310657339,-0.0022
1994441.455,3.310657834,-0.0022
1994501.455,3.310658329,-0.0022
1994561.455,3.310658824,-0.0022
1994621.455,3.310659319,-0.0022
1994681.455,3.310659814,-0.0022
1994741.455,3.310660309,-0.0022
1994801.455,3.310660804,-0.0022
1994861.455,3.310661299,-0.0022
1994921.455,3.310661794,-0.0022
1994981.455,3.310662288,-0.0022
1995041.455,3.310662783,-0.0022
1995101.455,3.310663278,-0.0022
1995161.455,3.310663773,-0.0022
1995221.455,3.310664267,-0.0022
1995281.455,3.310664762,-0.0022
1995341.455,3.310665257,-0.0022
1995401.455,3.310665751,-0.0022
1995461.455,3.310666246,-0.0022
1995521.455,3.310666741,-0.0022
1995581.455,3.310667235,-0.0022
1995641.455,3.31066773,-0.0022
1995701.455,3.310668224,-0.0022
1995761.455,3.310668718,-0.0022
1995821.455,3.310669213,-0.0022
1995881.455,3.310669707,-0.0022
1995941.455,3.310670202,-0.0022
1996001.455,3.310670696,-0.0022
1996061.455,3.31067119,-0.0022
1996121.455,3.310671684,-0.0022
1996181.455,3.310672179,-0.0022
1996241.455,3.310672673,-0.0022
1996301.455,3.310673167,-0.0022
1996361.455,3.310673661,-0.0022
1996421.455,3.310674155,-0.0022
1996481.455,3.310674649,-0.0022
1996541.455,3.310675143,-0.0022
1996601.455,3.310675638,-0.0022
1996661.455,3.310676132,-0.0022
1996721.455,3.310676626,-0.0022
1996781.455,3.310677119,-0.0022
1996841.455,3.310677613,-0.0022
1996901.455,3.310678107,-0.0022
1996961.455,3.310678601,-0.0022
1997021.455,3.310679095,-0.0022
1997081.455,3.310679589,-0.0022
1997141.455,3.310680083,-0.0022
1997201.455,3.310680576,-0.0022
1997261.455,3.31068107,-0.0022
1997321.455,3.310681564,-0.0022
1997381.455,3.310682057,-0.0022
1997441.455,3.310682551,-0.0022
1997501.455,3.310683045,-0.0022
1997561.455,3.310683538,-0.0022
1997621.455,3.310684032,-0.0022
1997681.455,3.310684525,-0.0022
1997741.455,3.310685019,-0.0022
1997801.455,3.310685512,-0.0022
1997861.455,3.310686006,-0.0022
1997921.455,3.310686499,-0.0022
1997981.455,3.310686993,-0.0022
1998041.455,3.310687486,-0.0022
1998101.455,3.310687979,-0.0022
1998161.455,3.310688473,-0.0022
1998221.455,3.310688966,-0.0022
1998281.455,3.310689459,-0.0022
1998341.455,3.310689952,-0.0022
1998401.455,3.310690445,-0.0022
1998461.455,3.310690939,-0.0022
1998521.455,3.310691432,-0.0022
1998581.455,3.310691925,-0.0022
1998641.455,3.310692418,-0.0022
1998701.455,3.310692911,-0.0022
1998761.455,3.310693404,-0.0022
1998821.455,3.310693897,-0.0022
1998881.455,3.31069439,-0.0022
1998941.455,3.310694883,-0.0022
1999001.455,3.310695376,-0.0022
1999061.455,3.310695869,-0.0022
1999121.455,3.310696362,-0.0022
1999181.455,3.310696854,-0.0022
1999241.455,3.310697347,-0.0022
1999301.455,3.31069784,-0.0022
1999361.455,3.310698333,-0.0022
1999421.455,3.310698826,-0.0022
1999481.455,3.310699318,-0.0022
1999541.455,3.310699811,-0.0022
1999601.455,3.310700304,-0.0022
1999661.455,3.310700796,-0.0022
1999721.455,3.310701289,-0.0022
1999781.455,3.310701781,-0.0022
1999841.455,3.310702274,-0.0022
1999901.455,3.310702766,-0.0022
1999961.455,3.310703259,-0.0022
2000021.455,3.310703751,-0.0022
2000081.455,3.310704244,-0.0022
2000141.455,3.310704736,-0.0022
2000201.455,3.310705228,-0.0022
2000261.455,3.310705721,-0.0022
2000321.455,3.310706213,-0.0022
2000381.455,3.310706705,-0.0022
2000441.455,3.310707198,-0.0022
2000501.455,3.31070769,-0.0022
2000561.455,3.310708182,-0.0022
2000621.455,3.310708674,-0.0022
2000681.455,3.310709166,-0.0022
2000741.455,3.310709659,-0.0022
2000801.455,3.310710151,-0.0022
2000861.455,3.310710643,-0.0022
2000921.455,3.310711135,-0.0022
2000981.455,3.310711627,-0.0022
2001041.455,3.310712119,-0.0022
