t,V,I
1508463.38,4.047678674,-0.01
1508523.38,4.047708288,-0.01
1508583.38,4.047737897,-0.01
1508643.38,4.047767502,-0.01
1508703.38,4.047797103,-0.01
1508763.38,4.047826699,-0.01
1508823.38,4.047856291,-0.01
1508883.38,4.047885878,-0.01
1508943.38,4.047915461,-0.01
1509003.38,4.047945039,-0.01
1509063.38,4.047974613,-0.01
1509123.38,4.048004182,-0.01
1509183.38,4.048033747,-0.01
1509243.38,4.048063308,-0.01
1509303.38,4.048092864,-0.01
1509363.38,4.048122415,-0.01
1509423.38,4.048151962,-0.01
1509483.38,4.048181505,-0.01
1509543.38,4.048211043,-0.01
1509603.38,4.048240576,-0.01
1509663.38,4.048270105,-0.01
1509723.38,4.04829963,-0.01
1509783.38,4.04832915,-0.01
1509843.38,4.048358665,-0.01
1509903.38,4.048388176,-0.01
1509963.38,4.048417682,-0.01
1510023.38,4.048447184,-0.01
1510083.38,4.048476681,-0.01
1510143.38,4.048506173,-0.01
1510203.38,4.048535661,-0.01
1510263.38,4.048565145,-0.01
1510323.38,4.048594623,-0.01
1510383.38,4.048624098,-0.01
1510443.38,4.048653567,-0.01
1510503.38,4.048683032,-0.01
1510563.38,4.048712492,-0.01
1510623.38,4.048741948,-0.01
1510683.38,4.048771399,-0.01
1510743.38,4.048800846,-0.01
1510803.38,4.048830287,-0.01
1510863.38,4.048859724,-0.01
1510923.38,4.048889157,-0.01
1510983.38,4.048918585,-0.01
1511043.38,4.048948008,-0.01
1511103.38,4.048977426,-0.01
1511163.38,4.04900684,-0.01
1511223.38,4.049036249,-0.01
1511283.38,4.049065653,-0.01
1511343.38,4.049095053,-0.01
1511403.38,4.049124448,-0.01
1511463.38,4.049153838,-0.01
1511523.38,4.049183223,-0.01
1511583.38,4.049212604,-0.01
1511643.38,4.04924198,-0.01
1511703.38,4.049271351,-0.01
1511763.38,4.049300718,-0.01
1511823.38,4.04933008,-0.01
1511883.38,4.049359437,-0.01
1511943.38,4.049388789,-0.01
1512003.38,4.049418136,-0.01
1512063.38,4.049447479,-0.01
1512123.38,4.049476817,-0.01
1512183.38,4.04950615,-0.01
1512243.38,4.049535478,-0.01
1512303.38,4.049564801,-0.01
1512363.38,4.04959412,-0.01
1512423.38,4.049623433,-0.01
1512483.38,4.049652742,-0.01
1512543.38,4.049682046,-0.01
1512603.38,4.049711346,-0.01
1512663.38,4.04974064,-0.01
1512723.38,4.049769929,-0.01
1512783.38,4.049799214,-0.01
1512843.38,4.049828494,-0.01
1512903.38,4.049857769,-0.01
1512963.38,4.049887039,-0.01
1513023.38,4.049916304,-0.01
1513083.38,4.049945564,-0.01
1513143.38,4.049974819,-0.01
1513203.38,4.050004069,-0.01
1513263.38,4.050033315,-0.01
1513323.38,4.050062555,-0.01
1513383.38,4.050091791,-0.01
1513443.38,4.050121021,-0.01
1513503.38,4.050150247,-0.01
1513563.38,4.050179468,-0.01
1513623.38,4.050208684,-0.01
1513683.38,4.050237894,-0.01
1513743.38,4.0502671,-0.01
1513803.38,4.050296301,-0.01
1513863.38,4.050325497,-0.01
1513923.38,4.050354687,-0.01
1513983.38,4.050383873,-0.01
1514043.38,4.050413054,-0.01
1514103.38,4.05044223,-0.01
1514163.38,4.050471401,-0.01
1514223.38,4.050500566,-0.01
1514283.38,4.050529727,-0.01
1514343.38,4.050558883,-0.01
1514403.38,4.050588033,-0.01
1514463.38,4.050617179,-0.01
1514523.38,4.050646319,-0.01
1514583.38,4.050675455,-0.01
1514643.38,4.050704585,-0.01
1514703.38,4.05073371,-0.01
1514763.38,4.05076283,-0.01
1514823.38,4.050791945,-0.01
1514883.38,4.050821055,-0.01
1514943.38,4.05085016,-0.01
1515003.38,4.05087926,-0.01
1515063.38,4.050908355,-0.01
1515123.38,4.050937444,-0.01
1515183.38,4.050966528,-0.01
1515243.38,4.050995607,-0.01
1515303.38,4.051024681,-0.01
1515363.38,4.05105375,-0.01
1515423.38,4.051082814,-0.01
1515483.38,4.051111873,-0.01
1515543.38,4.051140926,-0.01
1515603.38,4.051169974,-0.01
1515663.38,4.051199017,-0.01
1515723.38,4.051228055,-0.01
1515783.38,4.051257087,-0.01
1515843.38,4.051286115,-0.01
1515903.38,4.051315137,-0.01
1515963.38,4.051344154,-0.01
1516023.38,4.051373165,-0.01
1516083.38,4.051402172,-0.01
1516143.38,4.051431173,-0.01
1516203.38,4.051460169,-0.01
1516263.38,4.051489159,-0.01
1516323.38,4.051518145,-0.01
1516383.38,4.051547125,-0.01
1516443.38,4.0515761,-0.01
1516503.38,4.051605069,-0.01
1516563.38,4.051634033,-0.01
1516623.38,4.051662992,-0.01
1516683.38,4.051691946,-0.01
1516743.38,4.051720894,-0.01
1516803.38,4.051749837,-0.01
1516863.38,4.051778775,-0.01
1516923.38,4.051807707,-0.01
1516983.38,4.051836634,-0.01
1517043.38,4.051865556,-0.01
1517103.38,4.051894472,-0.01
1517163.38,4.051923383,-0.01
1517223.38,4.051952289,-0.01
1517283.38,4.051981189,-0.01
1517343.38,4.052010084,-0.01
1517403.38,4.052038973,-0.01
1517463.38,4.052067857,-0.01
1517523.38,4.052096735,-0.01
1517583.38,4.052125609,-0.01
1517643.38,4.052154476,-0.01
1517703.38,4.052183339,-0.01
1517763.38,4.052212196,-0.01
1517823.38,4.052241047,-0.01
1517883.38,4.052269893,-0.01
1517943.38,4.052298734,-0.01
1518003.38,4.052327569,-0.01
1518063.38,4.052356398,-0.01
1518123.38,4.052385223,-0.01
1518183.38,4.052414041,-0.01
1518243.38,4.052442854,-0.01
1518303.38,4.052471662,-0.01
1518363.38,4.052500464,-0.01
1518423.38,4.052529261,-0.01
1518483.38,4.052558052,-0.01
1518543.38,4.052586838,-0.01
1518603.38,4.052615618,-0.01
1518663.38,4.052644393,-0.01
1518723.38,4.052673162,-0.01
1518783.38,4.052701925,-0.01
1518843.38,4.052730683,-0.01
1518903.38,4.052759436,-0.01
1518963.38,4.052788182,-0.01
1519023.38,4.052816924,-0.01
1519083.38,4.052845659,-0.01
1519143.38,4.052874389,-0.01
1519203.38,4.052903114,-0.01
1519263.38,4.052931833,-0.01
1519323.38,4.052960546,-0.01
1519383.38,4.052989254,-0.01
1519443.38,4.053017956,-0.01
1519503.38,4.053046652,-0.01
1519563.38,4.053075343,-0.01
1519623.38,4.053104028,-0.01
1519683.38,4.053132707,-0.01
1519743.38,4.053161381,-0.01
1519803.38,4.053190049,-0.01
1519863.38,4.053218712,-0.01
1519923.38,4.053247369,-0.01
1519983.38,4.05327602,-0.01
1520043.38,4.053304665,-0.01
1520103.38,4.053333305,-0.01
1520163.38,4.053361939,-0.01
1520223.38,4.053390567,-0.01
1520283.38,4.05341919,-0.01
1520343.38,4.053447807,-0.01
1520403.38,4.053476418,-0.01
1520463.38,4.053505023,-0.01
1520523.38,4.053533623,-0.01
1520583.38,4.053562217,-0.01
1520643.38,4.053590805,-0.01
1520703.38,4.053619387,-0.01
1520763.38,4.053647964,-0.01
1520823.38,4.053676534,-0.01
1520883.38,4.053705099,-0.01
1520943.38,4.053733659,-0.01
1521003.38,4.053762212,-0.01
1521063.38,4.05379076,-0.01
1521123.38,4.053819301,-0.01
1521183.38,4.053847837,-0.01
1521243.38,4.053876368,-0.01
1521303.38,4.053904892,-0.01
1521363.38,4.05393341,-0.01
1521423.38,4.053961923,-0.01
1521483.38,4.05399043,-0.01
1521543.38,4.05401893,-0.01
1521603.38,4.054047425,-0.01
1521663.38,4.054075915,-0.01
1521723.38,4.054104398,-0.01
1521783.38,4.054132875,-0.01
1521843.38,4.054161347,-0.01
1521903.38,4.054189812,-0.01
1521963.38,4.054218272,-0.01
1522023.38,4.054246726,-0.01
1522083.38,4.054275173,-0.01
1522143.38,4.054303615,-0.01
1522203.38,4.054332051,-0.01
1522263.38,4.054360481,-0.01
1522323.38,4.054388905,-0.01
1522383.38,4.054417323,-0.01
1522443.38,4.054445735,-0.01
1522503.38,4.054474141,-0.01
1522563.38,4.054502542,-0.01
1522623.38,4.054530936,-0.01
1522683.38,4.054559324,-0.01
1522743.38,4.054587706,-0.01
1522803.38,4.054616082,-0.01
1522863.38,4.054644452,-0.01
1522923.38,4.054672816,-0.01
1522983.38,4.054701174,-0.01
1523043.38,4.054729526,-0.01
1523103.38,4.054757872,-0.01
1523163.38,4.054786212,-0.01
1523223.38,4.054814546,-0.01
1523283.38,4.054842874,-0.01
1523343.38,4.054871196,-0.01
1523403.38,4.054899512,-0.01
1523463.38,4.054927821,-0.01
1523523.38,4.054956125,-0.01
1523583.38,4.054984422,-0.01
1523643.38,4.055012713,-0.01
1523703.38,4.055040998,-0.01
1523763.38,4.055069278,-0.01
1523823.38,4.05509755,-0.01
1523883.38,4.055125817,-0.01
1523943.38,4.055154078,-0.01
1524003.38,4.055182332,-0.01
1524063.38,4.055210581,-0.01
1524123.38,4.055238823,-0.01
1524183.38,4.055267059,-0.01
1524243.38,4.055295289,-0.01
1524303.38,4.055323513,-0.01
1524363.38,4.05535173,-0.01
1524423.38,4.055379941,-0.01
1524483.38,4.055408146,-0.01
1524543.38,4.055436345,-0.01
1524603.38,4.055464538,-0.01
1524663.38,4.055492724,-0.01
1524723.38,4.055520905,-0.01
1524783.38,4.055549079,-0.01
1524843.38,4.055577246,-0.01
1524903.38,4.055605408,-0.01
1524963.38,4.055633563,-0.01
1525023.38,4.055661712,-0.01
1525083.38,4.055689855,-0.01
1525143.38,4.055717991,-0.01
1525203.38,4.055746121,-0.01
1525263.38,4.055774245,-0.01
1525323.38,4.055802363,-0.01
1525383.38,4.055830474,-0.01
1525443.38,4.055858579,-0.01
1525503.38,4.055886677,-0.01
1525563.38,4.05591477,-0.01
1525623.38,4.055942855,-0.01
1525683.38,4.055970935,-0.01
1525743.38,4.055999008,-0.01
1525803.38,4.056027075,-0.01
1525863.38,4.056055136,-0.01
1525923.38,4.05608319,-0.01
1525983.38,4.056111238,-0.01
1526043.38,4.056139279,-0.01
1526103.38,4.056167314,-0.01
1526163.38,4.056195343,-0.01
1526223.38,4.056223365,-0.01
1526283.38,4.056251381,-0.01
1526343.38,4.05627939,-0.01
1526403.38,4.056307393,-0.01
1526463.38,4.05633539,-0.01
1526523.38,4.05636338,-0.01
1526583.38,4.056391363,-0.01
1526643.38,4.05641934,-0.01
1526703.38,4.056447311,-0.01
1526763.38,4.056475275,-0.01
1526823.38,4.056503233,-0.01
1526883.38,4.056531185,-0.01
1526943.38,4.056559129,-0.01
1527003.38,4.056587068,-0.01
1527063.38,4.056615,-0.01
1527123.38,4.056642925,-0.01
1527183.38,4.056670844,-0.01
1527243.38,4.056698756,-0.01
1527303.38,4.056726662,-0.01
1527363.38,4.056754561,-0.01
1527423.38,4.056782454,-0.01
1527483.38,4.05681034,-0.01
1527543.38,4.05683822,-0.01
1527603.38,4.056866093,-0.01
1527663.38,4.056893959,-0.01
1527723.38,4.056921819,-0.01
1527783.38,4.056949672,-0.01
1527843.38,4.056977519,-0.01
1527903.38,4.057005359,-0.01
1527963.38,4.057033193,-0.01
1528023.38,4.057061019,-0.01
1528083.38,4.05708884,-0.01
1528143.38,4.057116653,-0.01
1528203.38,4.05714446,-0.01
1528263.38,4.057172261,-0.01
1528323.38,4.057200055,-0.01
1528383.38,4.057227842,-0.01
1528443.38,4.057255622,-0.01
1528503.38,4.057283396,-0.01
1528563.38,4.057311163,-0.01
1528623.38,4.057338923,-0.01
1528683.38,4.057366677,-0.01
1528743.38,4.057394424,-0.01
1528803.38,4.057422165,-0.01
1528863.38,4.057449898,-0.01
1528923.38,4.057477625,-0.01
1528983.38,4.057505345,-0.01
1529043.38,4.057533059,-0.01
1529103.38,4.057560765,-0.01
1529163.38,4.057588465,-0.01
1529223.38,4.057616159,-0.01
1529283.38,4.057643845,-0.01
1529343.38,4.057671525,-0.01
1529403.38,4.057699198,-0.01
1529463.38,4.057726864,-0.01
1529523.38,4.057754523,-0.01
1529583.38,4.057782176,-0.01
1529643.38,4.057809822,-0.01
1529703.38,4.057837461,-0.01
1529763.38,4.057865093,-0.01
1529823.38,4.057892718,-0.01
1529883.38,4.057920337,-0.01
1529943.38,4.057947949,-0.01
1530003.38,4.057975553,-0.01
1530063.38,4.058003151,-0.01
1530123.38,4.058030743,-0.01
1530183.38,4.058058327,-0.01
1530243.38,4.058085904,-0.01
1530303.38,4.058113475,-0.01
1530363.38,4.058141039,-0.01
1530423.38,4.058168595,-0.01
1530483.38,4.058196145,-0.01
1530543.38,4.058223688,-0.01
1530603.38,4.058251224,-0.01
1530663.38,4.058278754,-0.01
1530723.38,4.058306276,-0.01
1530783.38,4.058333791,-0.01
1530843.38,4.0583613,-0.01
1530903.38,4.058388801,-0.01
1530963.38,4.058416296,-0.01
1531023.38,4.058443783,-0.01
1531083.38,4.058471264,-0.01
1531143.38,4.058498737,-0.01
1531203.38,4.058526204,-0.01
1531263.38,4.058553664,-0.01
1531323.38,4.058581116,-0.01
1531383.38,4.058608562,-0.01
1531443.38,4.058636001,-0.01
1531503.38,4.058663432,-0.01
1531563.38,4.058690857,-0.01
1531623.38,4.058718274,-0.01
1531683.38,4.058745685,-0.01
1531743.38,4.058773088,-0.01
1531803.38,4.058800485,-0.01
1531863.38,4.058827874,-0.01
1531923.38,4.058855257,-0.01
1531983.38,4.058882632,-0.01
1532043.38,4.05891,-0.01
1532103.38,4.058937361,-0.01
1532163.38,4.058964716,-0.01
1532223.38,4.058992062,-0.01
1532283.38,4.059019402,-0.01
1532343.38,4.059046735,-0.01
1532403.38,4.059074061,-0.01
1532463.38,4.059101379,-0.01
1532523.38,4.059128691,-0.01
1532583.38,4.059155995,-0.01
1532643.38,4.059183292,-0.01
1532703.38,4.059210582,-0.01
1532763.38,4.059237865,-0.01
1532823.38,4.05926514,-0.01
1532883.38,4.059292409,-0.01
1532943.38,4.05931967,-0.01
1533003.38,4.059346924,-0.01
1533063.38,4.059374171,-0.01
1533123.38,4.059401411,-0.01
1533183.38,4.059428643,-0.01
1533243.38,4.059455869,-0.01
1533303.38,4.059483087,-0.01
1533363.38,4.059510298,-0.01
1533423.38,4.059537501,-0.01
1533483.38,4.059564698,-0.01
1533543.38,4.059591887,-0.01
1533603.38,4.059619069,-0.01
1533663.38,4.059646243,-0.01
1533723.38,4.059673411,-0.01
1533783.38,4.059700571,-0.01
1533843.38,4.059727724,-0.01
1533903.38,4.059754869,-0.01
1533963.38,4.059782007,-0.01
1534023.38,4.059809138,-0.01
1534083.38,4.059836262,-0.01
1534143.38,4.059863378,-0.01
1534203.38,4.059890487,-0.01
1534263.38,4.059917589,-0.01
1534323.38,4.059944683,-0.01
1534383.38,4.05997177,-0.01
1534443.38,4.05999885,-0.01
1534503.38,4.060025922,-0.01
1534563.38,4.060052987,-0.01
1534623.38,4.060080044,-0.01
1534683.38,4.060107095,-0.01
1534743.38,4.060134137,-0.01
1534803.38,4.060161173,-0.01
1534863.38,4.060188201,-0.01
1534923.38,4.060215221,-0.01
1534983.38,4.060242234,-0.01
1535043.38,4.06026924,-0.01
1535103.38,4.060296239,-0.01
1535163.38,4.060323229,-0.01
1535223.38,4.060350213,-0.01
1535283.38,4.060377189,-0.01
1535343.38,4.060404157,-0.01
1535403.38,4.060431119,-0.01
1535463.38,4.060458072,-0.01
1535523.38,4.060485018,-0.01
1535583.38,4.060511957,-0.01
1535643.38,4.060538888,-0.01
1535703.38,4.060565812,-0.01
1535763.38,4.060592728,-0.01
1535823.38,4.060619637,-0.01
1535883.38,4.060646538,-0.01
1535943.38,4.060673432,-0.01
1536003.38,4.060700318,-0.01
1536063.38,4.060727196,-0.01
1536123.38,4.060754067,-0.01
1536183.38,4.060780931,-0.01
1536243.38,4.060807787,-0.01
1536303.38,4.060834635,-0.01
1536363.38,4.060861476,-0.01
1536423.38,4.060888309,-0.01
1536483.38,4.060915135,-0.01
1536543.38,4.060941953,-0.01
1536603.38,4.060968764,-0.01
1536663.38,4.060995566,-0.01
1536723.38,4.061022362,-0.01
1536783.38,4.061049149,-0.01
1536843.38,4.061075929,-0.01
1536903.38,4.061102702,-0.01
1536963.38,4.061129467,-0.01
1537023.38,4.061156224,-0.01
1537083.38,4.061182973,-0.01
1537143.38,4.061209715,-0.01
1537203.38,4.061236449,-0.01
1537263.38,4.061263176,-0.01
1537323.38,4.061289894,-0.01
1537383.38,4.061316606,-0.01
1537443.38,4.061343309,-0.01
1537503.38,4.061370005,-0.01
1537563.38,4.061396693,-0.01
1537623.38,4.061423373,-0.01
1537683.38,4.061450046,-0.01
1537743.38,4.06147671,-0.01
1537803.38,4.061503368,-0.01
1537863.38,4.061530017,-0.01
1537923.38,4.061556659,-0.01
1537983.38,4.061583293,-0.01
1538043.38,4.061609919,-0.01
1538103.38,4.061636537,-0.01
1538163.38,4.061663148,-0.01
1538223.38,4.06168975,-0.01
1538283.38,4.061716346,-0.01
1538343.38,4.061742933,-0.01
1538403.38,4.061769512,-0.01
1538463.38,4.061796084,-0.01
1538523.38,4.061822648,-0.01
1538583.38,4.061849204,-0.01
1538643.38,4.061875752,-0.01
1538703.38,4.061902292,-0.01
1538763.38,4.061928825,-0.01
1538823.38,4.061955349,-0.01
1538883.38,4.061981866,-0.01
1538943.38,4.062008375,-0.01
1539003.38,4.062034876,-0.01
1539063.38,4.062061369,-0.01
1539123.38,4.062087855,-0.01
1539183.38,4.062114332,-0.01
1539243.38,4.062140802,-0.01
1539303.38,4.062167263,-0.01
1539363.38,4.062193717,-0.01
1539423.38,4.062220163,-0.01
1539483.38,4.062246601,-0.01
1539543.38,4.062273031,-0.01
1539603.38,4.062299453,-0.01
1539663.38,4.062325867,-0.01
1539723.38,4.062352273,-0.01
1539783.38,4.062378671,-0.01
1539843.38,4.062405061,-0.01
1539903.38,4.062431443,-0.01
1539963.38,4.062457818,-0.01
1540023.38,4.062484184,-0.01
1540083.38,4.062510542,-0.01
1540143.38,4.062536893,-0.01
1540203.38,4.062563235,-0.01
1540263.38,4.062589569,-0.01
1540323.38,4.062615895,-0.01
1540383.38,4.062642214,-0.01
1540443.38,4.062668524,-0.01
1540503.38,4.062694826,-0.01
1540563.38,4.06272112,-0.01
1540623.38,4.062747406,-0.01
1540683.38,4.062773684,-0.01
1540743.38,4.062799954,-0.01
1540803.38,4.062826216,-0.01
1540863.38,4.06285247,-0.01
1540923.38,4.062878716,-0.01
1540983.38,4.062904953,-0.01
1541043.38,4.062931183,-0.01
1541103.38,4.062957404,-0.01
1541163.38,4.062983618,-0.01
1541223.38,4.063009823,-0.01
1541283.38,4.06303602,-0.01
1541343.38,4.063062209,-0.01
1541403.38,4.06308839,-0.01
1541463.38,4.063114563,-0.01
1541523.38,4.063140727,-0.01
1541583.38,4.063166883,-0.01
1541643.38,4.063193032,-0.01
1541703.38,4.063219172,-0.01
1541763.38,4.063245304,-0.01
1541823.38,4.063271427,-0.01
1541883.38,4.063297543,-0.01
1541943.38,4.06332365,-0.01
1542003.38,4.063349749,-0.01
1542063.38,4.06337584,-0.01
1542123.38,4.063401923,-0.01
1542183.38,4.063427997,-0.01
1542243.38,4.063454063,-0.01
1542303.38,4.063480121,-0.01
1542363.38,4.063506171,-0.01
1542423.38,4.063532213,-0.01
1542483.38,4.063558246,-0.01
1542543.38,4.063584271,-0.01
1542603.38,4.063610287,-0.01
1542663.38,4.063636296,-0.01
1542723.38,4.063662296,-0.01
1542783.38,4.063688288,-0.01
1542843.38,4.063714271,-0.01
1542903.38,4.063740247,-0.01
1542963.38,4.063766214,-0.01
1543023.38,4.063792172,-0.01
1543083.38,4.063818122,-0.01
1543143.38,4.063844064,-0.01
1543203.38,4.063869998,-0.01
1543263.38,4.063895923,-0.01
1543323.38,4.06392184,-0.01
1543383.38,4.063947749,-0.01
1543443.38,4.063973649,-0.01
1543503.38,4.063999541,-0.01
1543563.38,4.064025424,-0.01
1543623.38,4.064051299,-0.01
1543683.38,4.064077166,-0.01
1543743.38,4.064103024,-0.01
1543803.38,4.064128874,-0.01
1543863.38,4.064154716,-0.01
1543923.38,4.064180549,-0.01
1543983.38,4.064206373,-0.01
1544043.38,4.06423219,-0.01
1544103.38,4.064257997,-0.01
1544163.38,4.064283797,-0.01
1544223.38,4.064309588,-0.01
1544283.38,4.06433537,-0.01
1544343.38,4.064361144,-0.01
1544403.38,4.06438691,-0.01
1544463.38,4.064412667,-0.01
1544523.38,4.064438415,-0.01
1544583.38,4.064464155,-0.01
1544643.38,4.064489887,-0.01
1544703.38,4.06451561,-0.01
1544763.38,4.064541324,-0.01
1544823.38,4.06456703,-0.01
1544883.38,4.064592728,-0.01
1544943.38,4.064618417,-0.01
1545003.38,4.064644097,-0.01
1545063.38,4.064669769,-0.01
1545123.38,4.064695433,-0.01
1545183.38,4.064721087,-0.01
1545243.38,4.064746734,-0.01
1545303.38,4.064772371,-0.01
1545363.38,4.064798,-0.01
1545423.38,4.064823621,-0.01
1545483.38,4.064849233,-0.01
1545543.38,4.064874836,-0.01
1545603.38,4.064900431,-0.01
1545663.38,4.064926017,-0.01
1545723.38,4.064951595,-0.01
1545783.38,4.064977164,-0.01
1545843.38,4.065002724,-0.01
1545903.38,4.065028276,-0.01
1545963.38,4.065053819,-0.01
1546023.38,4.065079353,-0.01
1546083.38,4.065104879,-0.01
1546143.38,4.065130396,-0.01
1546203.38,4.065155904,-0.01
1546263.38,4.065181404,-0.01
1546323.38,4.065206895,-0.01
1546383.38,4.065232377,-0.01
1546443.38,4.065257851,-0.01
1546503.38,4.065283316,-0.01
1546563.38,4.065308772,-0.01
1546623.38,4.06533422,-0.01
1546683.38,4.065359659,-0.01
1546743.38,4.065385089,-0.01
1546803.38,4.06541051,-0.01
1546863.38,4.065435923,-0.01
1546923.38,4.065461327,-0.01
1546983.38,4.065486722,-0.01
1547043.38,4.065512108,-0.01
1547103.38,4.065537486,-0.01
1547163.38,4.065562855,-0.01
1547223.38,4.065588215,-0.01
1547283.38,4.065613566,-0.01
1547343.38,4.065638909,-0.01
1547403.38,4.065664242,-0.01
1547463.38,4.065689567,-0.01
1547523.38,4.065714883,-0.01
1547583.38,4.065740191,-0.01
1547643.38,4.065765489,-0.01
1547703.38,4.065790779,-0.01
1547763.38,4.06581606,-0.01
1547823.38,4.065841332,-0.01
1547883.38,4.065866595,-0.01
1547943.38,4.065891849,-0.01
1548003.38,4.065917095,-0.01
1548063.38,4.065942331,-0.01
1548123.38,4.065967559,-0.01
1548183.38,4.065992778,-0.01
1548243.38,4.066017988,-0.01
1548303.38,4.066043189,-0.01
1548363.38,4.066068381,-0.01
1548423.38,4.066093564,-0.01
1548483.38,4.066118739,-0.01
1548543.38,4.066143904,-0.01
1548603.38,4.066169061,-0.01
1548663.38,4.066194208,-0.01
1548723.38,4.066219347,-0.01
1548783.38,4.066244477,-0.01
1548843.38,4.066269597,-0.01
1548903.38,4.066294709,-0.01
1548963.38,4.066319812,-0.01
1549023.38,4.066344906,-0.01
1549083.38,4.066369991,-0.01
1549143.38,4.066395067,-0.01
1549203.38,4.066420134,-0.01
1549263.38,4.066445192,-0.01
1549323.38,4.06647024,-0.01
1549383.38,4.06649528,-0.01
1549443.38,4.066520311,-0.01
1549503.38,4.066545333,-0.01
1549563.38,4.066570346,-0.01
1549623.38,4.06659535,-0.01
1549683.38,4.066620345,-0.01
1549743.38,4.066645331,-0.01
1549803.38,4.066670307,-0.01
1549863.38,4.066695275,-0.01
1549923.38,4.066720234,-0.01
1549983.38,4.066745183,-0.01
1550043.38,4.066770124,-0.01
1550103.38,4.066795055,-0.01
1550163.38,4.066819977,-0.01
1550223.38,4.066844891,-0.01
1550283.38,4.066869795,-0.01
1550343.38,4.06689469,-0.01
1550403.38,4.066919576,-0.01
1550463.38,4.066944452,-0.01
1550523.38,4.06696932,-0.01
1550583.38,4.066994179,-0.01
1550643.38,4.067019028,-0.01
1550703.38,4.067043868,-0.01
1550763.38,4.067068699,-0.01
1550823.38,4.067093521,-0.01
1550883.38,4.067118334,-0.01
1550943.38,4.067143138,-0.01
1551003.38,4.067167932,-0.01
1551063.38,4.067192717,-0.01
1551123.38,4.067217493,-0.01
1551183.38,4.06724226,-0.01
1551243.38,4.067267018,-0.01
1551303.38,4.067291766,-0.01
1551363.38,4.067316506,-0.01
1551423.38,4.067341236,-0.01
1551483.38,4.067365957,-0.01
1551543.38,4.067390668,-0.01
1551603.38,4.067415371,-0.01
1551663.38,4.067440064,-0.01
1551723.38,4.067464748,-0.01
1551783.38,4.067489422,-0.01
1551843.38,4.067514087,-0.01
1551903.38,4.067538744,-0.01
1551963.38,4.06756339,-0.01
1552023.38,4.067588028,-0.01
1552083.38,4.067612656,-0.01
1552143.38,4.067637275,-0.01
1552203.38,4.067661885,-0.01
1552263.38,4.067686485,-0.01
1552323.38,4.067711076,-0.01
1552383.38,4.067735658,-0.01
1552443.38,4.06776023,-0.01
1552503.38,4.067784793,-0.01
1552563.38,4.067809347,-0.01
1552623.38,4.067833891,-0.01
1552683.38,4.067858426,-0.01
1552743.38,4.067882952,-0.01
1552803.38,4.067907468,-0.01
1552863.38,4.067931975,-0.01
1552923.38,4.067956473,-0.01
1552983.38,4.067980961,-0.01
1553043.38,4.06800544,-0.01
1553103.38,4.06802991,-0.01
1553163.38,4.06805437,-0.01
1553223.38,4.06807882,-0.01
1553283.38,4.068103261,-0.01
1553343.38,4.068127693,-0.01
1553403.38,4.068152116,-0.01
1553463.38,4.068176529,-0.01
1553523.38,4.068200932,-0.01
1553583.38,4.068225326,-0.01
1553643.38,4.068249711,-0.01
1553703.38,4.068274086,-0.01
1553763.38,4.068298452,-0.01
1553823.38,4.068322808,-0.01
1553883.38,4.068347155,-0.01
1553943.38,4.068371492,-0.01
1554003.38,4.06839582,-0.01
1554063.38,4.068420139,-0.01
1554123.38,4.068444448,-0.01
1554183.38,4.068468747,-0.01
1554243.38,4.068493037,-0.01
1554303.38,4.068517317,-0.01
1554363.38,4.068541588,-0.01
1554423.38,4.068565849,-0.01
1554483.38,4.068590101,-0.01
1554543.38,4.068614343,-0.01
1554603.38,4.068638576,-0.01
1554663.38,4.068662799,-0.01
1554723.38,4.068687013,-0.01
1554783.38,4.068711217,-0.01
1554843.38,4.068735412,-0.01
1554903.38,4.068759597,-0.01
1554963.38,4.068783772,-0.01
1555023.38,4.068807938,-0.01
1555083.38,4.068832094,-0.01
1555143.38,4.06885624,-0.01
1555203.38,4.068880377,-0.01
1555263.38,4.068904505,-0.01
1555323.38,4.068928623,-0.01
1555383.38,4.068952731,-0.01
1555443.38,4.068976829,-0.01
1555503.38,4.069000918,-0.01
1555563.38,4.069024997,-0.01
1555623.38,4.069049067,-0.01
1555683.38,4.069073127,-0.01
1555743.38,4.069097177,-0.01
1555803.38,4.069121218,-0.01
1555863.38,4.069145249,-0.01
1555923.38,4.06916927,-0.01
1555983.38,4.069193282,-0.01
1556043.38,4.069217284,-0.01
1556103.38,4.069241276,-0.01
1556163.38,4.069265259,-0.01
1556223.38,4.069289232,-0.01
1556283.38,4.069313195,-0.01
1556343.38,4.069337148,-0.01
1556403.38,4.069361092,-0.01
1556463.38,4.069385026,-0.01
1556523.38,4.06940895,-0.01
1556583.38,4.069432865,-0.01
1556643.38,4.06945677,-0.01
1556703.38,4.069480665,-0.01
1556763.38,4.06950455,-0.01
1556823.38,4.069528426,-0.01
1556883.38,4.069552291,-0.01
1556943.38,4.069576147,-0.01
1557003.38,4.069599994,-0.01
1557063.38,4.06962383,-0.01
1557123.38,4.069647657,-0.01
1557183.38,4.069671474,-0.01
1557243.38,4.069695281,-0.01
1557303.38,4.069719078,-0.01
1557363.38,4.069742865,-0.01
1557423.38,4.069766643,-0.01
1557483.38,4.069790411,-0.01
1557543.38,4.069814169,-0.01
1557603.38,4.069837917,-0.01
1557663.38,4.069861655,-0.01
1557723.38,4.069885384,-0.01
1557783.38,4.069909102,-0.01
